"Environment Canada"
"Monthly Values for September - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"WAWA A","47.967","-84.786","ON","",,NA,"23.8","0","",,"",,NA,"",,NA,"","","",,NA,"","","6059407"
"KILLARNEY (AUT)","45.967","-81.483","ON","17.3","0",NA,"23.9","0","8.8","0","",,NA,"",,NA,"","","",,NA,"40.8","20.0","605DJ25"
"CHAPLEAU A","47.820","-83.347","ON","",,NA,"25.1","0","",,"",,NA,"",,NA,"","","",,NA,"","","6061362"
"MASSEY","46.193","-82.025","ON","16.0","0","2.7","28.5","0","0.5","0","0.0","0",NA,"74.2","0","81.0","0.0","9","","",NA,"73.1","13.6","6065006"
"MONETVILLE 2","46.215","-80.303","ON","15.8","5",NA,"29.0","5","0.5","5","0.0","5",NA,"51.0","5",NA,"0.0","9","","",NA,"68.6","13.4","6065252"
"SUDBURY CLIMATE","46.632","-80.796","ON","15.2","0",NA,"29.1","0","0.6","0","",,NA,"53.6","0",NA,"","8","",,NA,"95.4","9.9","6068145"
"SUDBURY A","46.626","-80.798","ON","15.3","1",NA,"29.5","0","1.6","1","0.0","0",NA,"68.4","0",NA,"","9","",,NA,"88.7","10.7","6068153"
"BONNER LAKE","49.383","-82.124","ON","13.1","0",NA,"26.5","0","-1.5","0","0.0","0",NA,"117.6","0",NA,"0.0","10","","",NA,"150.7","4.8","6070QK6"
"EARLTON A","47.695","-79.849","ON","13.7","6",NA,"28.3","6","-1.2","6","",,NA,"63.6","6",NA,"","6","",,NA,"109.4","5.2","6072223"
"EARLTON CLIMATE","47.695","-79.849","ON","14.0","0",NA,"28.2","0","-1.1","0","",,NA,"64.1","0",NA,"","8","",,NA,"125.8","5.7","6072230"
"KAPUSKASING A","49.412","-82.468","ON","13.4","0",NA,"25.8","0","-1.5","0","0.0","0",NA,"111.6","0",NA,"","9","",,NA,"143.6","5.0","6073976"
"KAPUSKASING CDA ON","49.406","-82.444","ON","13.3","0",NA,"25.0","0","-1.7","0","",,NA,"111.3","0",NA,"","7","",,NA,"144.3","4.2","6073980"
"KIRKLAND LAKE CS","48.150","-80.000","ON","14.1","0",NA,"25.8","0","0.4","0","",,NA,"68.4","0",NA,"","8","",,NA,"122.8","4.3","6074211"
"MOOSONEE","51.291","-80.608","ON","12.4","8",NA,"27.0","8","-2.3","8","",,NA,"42.3","8",NA,"","8","",,NA,"129.7","7.4","6075420"
"MOOSONEE UA","51.267","-80.650","ON","12.9","0","2.4","27.5","0","-1.5","0","0.0","0","0.0","72.0","0","76.0","0.0","8","","",NA,"161.0","8.2","6075425"
"MOOSONEE RCS","51.292","-80.618","ON","12.9","1",NA,"27.5","1","-1.3","0","",,NA,"64.0","1",NA,"","10","",,NA,"156.0","8.4","6075435"
"NAGAGAMI (AUT)","49.747","-84.164","ON","12.8","0",NA,"26.0","0","-2.0","0","",,NA,"96.5","0",NA,"","13","",,NA,"157.5","2.3","6075543"
"OGOKI POST A","51.659","-85.901","ON","12.1","0",NA,"26.1","0","1.5","0","",,NA,"111.8","0",NA,"","9","",,NA,"179.8","3.5","6075786"
"TIMMINS CLIMATE","48.557","-81.390","ON","13.2","0",NA,"25.8","0","-1.5","0","",,NA,"104.1","0",NA,"","14","",,NA,"146.4","3.0","6078282"
"TIMMINS A","48.571","-81.377","ON","13.2","0",NA,"26.0","0","-1.9","0","",,NA,"",,NA,"","","",,NA,"146.9","3.1","6078286"
"ALGONQUIN PARK EAST GATE","45.533","-78.267","ON","13.5","1",NA,"29.5","1","-1.9","0","",,NA,"37.2","1",NA,"","6","",,NA,"136.2","4.4","6080192"
"NORTH BAY A","46.364","-79.424","ON","14.7","8",NA,"24.8","8","-0.8","8","",,NA,"67.9","8",NA,"","6","",,NA,"75.6","2.1","6085680"
"GORE BAY CLIMATE","45.883","-82.567","ON","17.2","0",NA,"28.4","0","3.9","0","",,NA,"62.8","0",NA,"","8","",,NA,"50.8","27.0","6092920"
"GREAT DUCK ISLAND (AUT)","45.633","-82.950","ON","18.3","0",NA,"25.0","0","9.9","0","",,NA,"",,NA,"","","",,NA,"23.9","32.6","6093005"
"SANDFIELD","45.690","-81.982","ON","17.3","0",NA,"30.0","0","6.0","0","0.0","0",NA,"73.0","0",NA,"0.0","11","","",NA,"47.5","27.0","6097426"
"APPLETON","45.186","-76.113","ON","16.6","0",NA,"30.5","0","1.0","0","0.0","0",NA,"47.4","0",NA,"0.0","6","","",NA,"70.8","29.2","6100285"
"BROCKVILLE CLIMATE","44.635","-75.748","ON","16.4","0",NA,"30.7","0","-0.1","0","",,NA,"69.9","0",NA,"","7","",,NA,"80.1","31.5","6100970"
"BROCKVILLE PCC","44.600","-75.667","ON","17.4","1","1.4","31.0","1","2.0","1","0.0","1",NA,"62.2","1",NA,"0.0","8","","",NA,"55.8","37.4","6100971"
"CHALK RIVER AECL","46.050","-77.367","ON","17.0","9","2.6","30.0","9","5.0","9","0.0","9",NA,"41.4","9",NA,"0.0","4","","",NA,"44.7","23.0","6101335"
"CORNWALL","45.016","-74.749","ON","18.3","0","2.1","31.0","0","3.0","0","0.0","0",NA,"32.4","0","33.0","0.0","6","","",NA,"45.3","53.7","6101874"
"DRUMMOND CENTRE","45.032","-76.253","ON","16.3","0","1.9","31.0","0","1.0","0","0.0","0","0.0","57.4","0","63.0","0.0","7","","",NA,"78.3","27.2","6102J13"
"HARTINGTON IHD","44.428","-76.690","ON","17.7","0","2.5","29.5","0","1.5","0","0.0","0",NA,"46.8","0","45.0","0.0","6","","",NA,"53.2","43.7","6103367"
"KEMPTVILLE CS","45.000","-75.633","ON","16.3","0",NA,"29.7","0","1.3","0","",,NA,"82.4","0",NA,"","6","",,NA,"78.3","28.1","6104027"
"KINGSTON CLIMATE","44.223","-76.599","ON","16.9","1",NA,"28.1","0","1.5","1","",,NA,"49.1","1",NA,"","5","",,NA,"59.0","26.6","6104142"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","18.3","2","2.7","30.0","2","4.5","2","0.0","2",NA,"56.2","2",NA,"0.0","6","","",NA,"33.9","42.9","6104725"
"MOOSE CREEK WELLS","45.251","-74.963","ON","15.5","0",NA,"30.3","0","-3.0","0","",,NA,"",,NA,"","","",,NA,"94.8","21.0","6105397"
"OMPAH-SEITZ","45.054","-76.784","ON","16.6","0",NA,"30.5","0","2.0","0","0.0","0",NA,"69.6","0",NA,"0.0","9","","",NA,"72.4","31.1","6105762"
"OTTAWA CDA","45.383","-75.717","ON","17.0","0","1.7","30.0","0","3.5","0","0.0","0",NA,"76.6","0","83.0","0.0","6","","",NA,"60.9","32.0","6105976"
"OTTAWA CDA RCS","45.383","-75.717","ON","16.7","0",NA,"29.6","0","3.1","0","",,NA,"73.7","0",NA,"","7","",,NA,"67.4","28.0","6105978"
"OTTAWA INTL A","45.317","-75.667","ON","16.3","0",NA,"29.8","0","2.6","0","0.0","0",NA,"38.8","0",NA,"","7","",,NA,"75.1","24.9","6106001"
"PEMBROKE CLIMATE","45.860","-77.252","ON","15.1","0",NA,"30.3","0","1.7","0","",,NA,"84.4","0",NA,"","7","",,NA,"103.3","14.8","6106367"
"PETAWAWA AWOS 2","45.950","-77.317","ON","15.9","6",NA,"31.3","4","0.5","4","",,NA,"76.5","5",NA,"","7","",,NA,"67.1","17.5","6106396"
"ST. ALBERT","45.287","-75.064","ON","15.8","0","1.3","30.0","0","0.0","0","0.0","0",NA,"48.4","0","47.0","0.0","8","","",NA,"87.1","20.6","6107276"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","16.3","0",NA,"31.0","0","2.0","0","0.0","0",NA,"82.5","0",NA,"0.0","9","","",NA,"78.5","26.1","610FC98"
"BALDWIN","44.267","-79.319","ON","16.5","2",NA,"33.0","1","0.0","2","0.0","1",NA,"44.8","1",NA,"0.0","5","","",NA,"66.8","24.9","6110480"
"BARRIE LANDFILL","44.385","-79.736","ON","19.7","13",NA,"33.0","8","6.0","8","0.0","8",NA,"49.9","8",NA,"0.0","6","","",NA,"9.2","38.2","6110556"
"BEATRICE CLIMATE","45.140","-79.403","ON","15.1","6",NA,"29.4","6","-0.9","4","",,NA,"49.5","6",NA,"","5","",,NA,"80.5","9.8","6110607"
"COLDWATER WARMINSTER","44.631","-79.539","ON","17.7","0",NA,"30.0","0","5.0","0","0.0","0",NA,"50.0","0",NA,"0.0","9","","",NA,"49.7","41.3","6111769"
"COLLINGWOOD","44.500","-80.217","ON","17.9","0",NA,"30.2","0","6.1","0","",,NA,"120.2","0",NA,"","6","",,NA,"45.4","41.4","6111792"
"LAGOON CITY","44.547","-79.217","ON","17.4","0",NA,"29.3","0","4.0","0","",,NA,"",,NA,"","","",,NA,"54.8","38.2","6114295"
"MARKDALE","44.269","-80.712","ON","15.5","11",NA,"28.5","11","2.0","11","",,NA,"29.4","25",NA,"","3","","",NA,"52.4","4.3","6114979"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","19.8","22","3.9","28.0","22","14.0","22","0.0","22",NA,"11.6","22",NA,"","2","","",NA,"3.0","17.6","6115127"
"MUSKOKA","44.975","-79.303","ON","15.1","6",NA,"30.5","6","0.4","6","",,NA,"49.0","6",NA,"","5","",,NA,"82.0","13.4","6115529"
"NIPISSING","46.100","-79.521","ON","",,NA,"",,"",,"0.0","3",NA,"52.6","3",NA,"0.0","10","","",NA,"","","6115669"
"ORILLIA BRAIN","44.603","-79.439","ON","17.3","0",NA,"29.5","0","5.0","0","0.0","0",NA,"58.8","0",NA,"0.0","4","","",NA,"57.8","35.8","6115811"
"PARRY SOUND CCG","45.344","-80.044","ON","17.2","0",NA,"29.4","0","5.1","0","",,NA,"50.5","0",NA,"","7","",,NA,"50.1","24.9","6116257"
"SHANTY BAY","44.399","-79.633","ON","17.6","0","2.4","32.0","0","4.5","0","0.0","0",NA,"37.6","0","41.0","0.0","5","","",NA,"48.7","35.7","6117684"
"BARRIE-ORO","44.483","-79.550","ON","16.0","1",NA,"30.3","0","2.2","1","",,NA,"60.3","1",NA,"","4","",,NA,"76.1","17.8","6117700"
"SPRUCEDALE","45.425","-79.488","ON","",,NA,"",,"",,"0.0","1",NA,"59.2","1",NA,"0.0","7","","",NA,"","","6117981"
"THORNBURY 3","44.551","-80.468","ON","",,NA,"",,"",,"0.0","0",NA,"133.6","0",NA,"0.0","8","","",NA,"","","6118240"
"UDORA","44.263","-79.161","ON","17.2","0","2.2","32.0","0","-2.0","0","0.0","0",NA,"36.8","0","42.0","0.0","7","","",NA,"59.5","36.1","6119055"
"WIARTON A","44.744","-81.109","ON","16.7","1",NA,"29.8","1","4.1","0","0.0","0",NA,"76.9","0",NA,"","8","",,NA,"56.9","20.2","6119499"
"WESTERN ISLAND (AUT)","45.033","-80.367","ON","18.6","0",NA,"26.8","0","12.6","0","",,NA,"",,NA,"","","",,NA,"26.6","45.6","6119M51"
"BORDEN AWOS","44.272","-79.912","ON","16.6","13",NA,"33.9","12","-0.5","3","",,NA,"2.0","13",NA,"","1","",,NA,"41.1","17.0","611B002"
"EGBERT CS","44.233","-79.783","ON","16.8","0",NA,"32.9","0","2.9","0","",,NA,"54.2","0",NA,"","4","",,NA,"67.1","31.9","611E001"
"COVE ISLAND (AUT)","45.333","-81.733","ON","18.3","0",NA,"26.0","0","11.8","0","",,NA,"",,NA,"","","",,NA,"25.5","35.6","61219J2"
"GODERICH","43.767","-81.717","ON","17.9","1",NA,"29.9","1","8.0","0","",,NA,"98.8","1",NA,"","8","",,NA,"39.4","35.8","6122847"
"KINCARDINE","44.173","-81.623","ON","19.5","8",NA,"32.5","8","8.5","8","0.0","8",NA,"82.4","8",NA,"","6","","",NA,"7.6","41.4","6124127"
"SARNIA","42.999","-82.309","ON","18.6","7",NA,"32.1","7","7.7","6","",,NA,"63.7","7",NA,"","7","",,NA,"26.5","39.7","6127510"
"SARNIA CLIMATE","43.000","-82.300","ON","18.4","1",NA,"32.4","1","7.7","0","",,NA,"68.0","1",NA,"","9","",,NA,"32.3","45.0","6127519"
"TOBERMORY RCS","45.233","-81.633","ON","16.7","0",NA,"25.9","0","5.6","0","",,NA,"50.4","0",NA,"","8","",,NA,"58.5","20.3","6128330"
"WROXETER","43.863","-81.152","ON","",,NA,"",,"",,"0.0","0",NA,"58.6","0",NA,"0.0","8","","",NA,"","","6129660"
"AMHERSTBURG","42.103","-83.094","ON","20.3","10","2.2","35.0","10","10.0","10","0.0","10",NA,"106.2","10",NA,"0.0","8","","",NA,"11.1","57.6","6130257"
"DELHI CS","42.867","-80.550","ON","17.9","1",NA,"33.3","1","2.8","0","",,NA,"88.4","1",NA,"","7","",,NA,"46.6","43.0","6131983"
"FORT ERIE","42.883","-78.967","ON","18.6","8","1.9","28.5","8","5.0","8","0.0","9",NA,"82.3","9",NA,"0.0","6","","",NA,"24.1","37.3","6132470"
"GRIMSBY MOUNTAIN","43.184","-79.558","ON","19.7","0",NA,"35.0","0","9.0","0","0.0","0",NA,"59.8","0",NA,"0.0","10","","",NA,"22.2","73.5","6133055"
"HARROW CDA AUTO","42.033","-82.900","ON","19.4","0",NA,"32.1","0","9.8","0","",,NA,"98.3","0",NA,"","6","",,NA,"20.0","61.5","6133362"
"KINGSVILLE MOE","42.043","-82.674","ON","20.3","8","2.7","32.0","8","12.0","8","0.0","10",NA,"119.4","10",NA,"0.0","6","","",NA,"7.9","59.1","6134190"
"LONG POINT (AUT)","42.567","-80.050","ON","20.8","2",NA,"26.5","2","13.9","1","",,NA,"",,NA,"","","",,NA,"5.1","84.3","6134F10"
"NEW GLASGOW","42.514","-81.636","ON","19.1","0","2.5","31.0","0","8.0","0","0.0","0",NA,"92.4","0","97.0","0.0","10","","",NA,"23.7","57.0","6135583"
"PORT COLBORNE","42.883","-79.250","ON","20.2","8","2.8","29.0","8","7.5","8","0.0","8",NA,"67.1","8",NA,"0.0","6","","",NA,"12.5","60.3","6136606"
"PORT WELLER (AUT)","43.250","-79.217","ON","20.5","0",NA,"33.0","0","12.7","0","",,NA,"48.5","0",NA,"","7","",,NA,"14.4","88.8","6136699"
"RIDGETOWN RCS","42.450","-81.883","ON","18.7","0",NA,"33.6","0","7.2","0","",,NA,"96.6","0",NA,"","6","",,NA,"32.0","53.9","6137154"
"ST THOMAS WPCP","42.768","-81.205","ON","18.3","8","2.0","31.0","4","7.0","5","0.0","4",NA,"74.8","4",NA,"0.0","10","","",NA,"31.1","38.7","6137362"
"TILLSONBURG WWTP","42.855","-80.722","ON","",,NA,"",,"",,"0.0","0",NA,"96.9","0",NA,"0.0","8","","",NA,"","","6138270"
"VINELAND STATION RCS","43.183","-79.400","ON","19.7","1",NA,"33.7","1","8.6","0","",,NA,"50.0","1",NA,"","6","",,NA,"23.7","72.1","6139148"
"WELLAND-PELHAM","42.967","-79.333","ON","18.4","1",NA,"30.8","1","4.6","0","",,NA,"55.7","1",NA,"","8","",,NA,"34.3","47.3","6139449"
"WINDSOR RIVERSIDE","42.333","-82.933","ON","20.7","0",NA,"33.5","0","10.5","0","0.0","0",NA,"232.2","0",NA,"0.0","12","","",NA,"8.0","90.1","6139520"
"WINDSOR A","42.276","-82.955","ON","19.4","0",NA,"32.1","0","10.1","0","0.0","0",NA,"166.6","0",NA,"","9","",,NA,"19.4","60.7","6139527"
"PORT COLBORNE (AUT)","42.867","-79.250","ON","19.9","0",NA,"26.2","0","10.6","0","",,NA,"",,NA,"","","",,NA,"13.3","68.8","613F606"
"ERIEAU (AUT)","42.250","-81.900","ON","21.1","0",NA,"28.6","0","14.2","0","",,NA,"",,NA,"","","",,NA,"1.8","95.5","613KLLM"
"POINT PELEE CS","41.949","-82.519","ON","19.7","0",NA,"31.9","0","8.1","0","",,NA,"",,NA,"","","",,NA,"18.4","69.9","613P001"
"BRANTFORD AIRPORT","43.138","-80.331","ON","17.9","0",NA,"33.4","0","4.5","0","",,NA,"72.0","0",NA,"","6","",,NA,"46.5","42.6","6140942"
"DORCHESTER","43.002","-81.033","ON","",,NA,"",,"",,"0.0","0",NA,"72.6","0",NA,"0.0","12","","",NA,"","","6142066"
"ELORA RCS","43.650","-80.417","ON","16.5","0",NA,"30.5","0","4.4","0","",,NA,"77.1","0",NA,"","10","",,NA,"67.0","23.3","6142286"
"FERGUS SHAND DAM","43.735","-80.330","ON","17.6","0","2.7","31.0","0","5.0","0","0.0","0",NA,"70.0","0","75.0","0.0","6","","",NA,"49.4","36.8","6142400"
"FERGUS MOE","43.702","-80.379","ON","16.7","0",NA,"31.0","0","4.0","0","0.0","0",NA,"75.2","0",NA,"0.0","6","","",NA,"65.7","26.9","6142402"
"GUELPH TURFGRASS","43.550","-80.217","ON","16.2","0",NA,"32.1","0","2.0","0","",,NA,"",,NA,"","","",,NA,"77.1","22.9","6143089"
"KITCHENER/WATERLOO","43.461","-80.379","ON","16.6","0",NA,"32.6","0","1.9","0","",,NA,"58.9","0",NA,"","6","",,NA,"68.6","26.6","6144239"
"LONDON A","43.033","-81.151","ON","18.0","0",NA,"31.6","0","6.2","0","",,NA,"",,NA,"","","",,NA,"40.9","40.0","6144473"
"LONDON CS","43.033","-81.150","ON","18.2","1",NA,"31.6","0","6.4","1","",,NA,"70.3","1",NA,"","8","",,NA,"36.8","43.4","6144478"
"MOUNT FOREST (AUT)","43.983","-80.750","ON","16.6","0",NA,"30.2","0","5.0","0","",,NA,"71.0","0",NA,"","5","",,NA,"66.6","25.1","6145504"
"ROSEVILLE","43.354","-80.474","ON","18.3","6","3.1","31.0","6","6.0","6","0.0","6",NA,"55.2","6",NA,"0.0","9","","",NA,"26.5","33.4","6147188"
"STRATFORD WWTP","43.369","-81.005","ON","17.5","15","2.2","30.0","15","6.5","15","",,NA,"6.8","28",NA,"","2","","",NA,"22.9","15.2","6148105"
"STRATHROY-MULLIFARRY","42.981","-81.643","ON","18.5","0",NA,"32.5","0","5.5","0","0.0","0",NA,"57.8","0",NA,"0.0","10","","",NA,"35.0","49.3","6148122"
"WOODSTOCK","43.136","-80.771","ON","19.0","14","3.3","32.0","14","4.5","14","0.0","14",NA,"22.8","14",NA,"0.0","5","","",NA,"19.5","34.8","6149625"
"BELLEVILLE","44.151","-77.395","ON","18.6","0","2.2","31.0","0","4.0","0","0.0","0",NA,"39.8","0","43.0","0.0","5","","",NA,"35.9","53.2","6150689"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","20.0","0",NA,"33.0","0","10.7","0","",,NA,"",,NA,"","","",,NA,"15.5","76.4","6151061"
"CENTREVILLE","44.403","-76.908","ON","17.5","0","2.3","31.0","0","0.0","0","0.0","0",NA,"60.6","0","56.0","0.0","6","","",NA,"54.2","37.7","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","17.8","0",NA,"27.3","0","5.3","0","",,NA,"45.8","0",NA,"","6","",,NA,"38.9","31.5","6151684"
"COBOURG STP","43.967","-78.183","ON","19.0","19","3.7","29.0","19","7.0","19","0.0","19",NA,"24.3","19",NA,"","2","","",NA,"10.0","21.5","6151689"
"GEORGETOWN WWTP","43.640","-79.879","ON","17.6","11","2.8","33.5","11","3.0","11","0.0","11",NA,"45.8","11",NA,"0.0","4","","",NA,"34.7","27.5","6152695"
"HAMILTON A","43.174","-79.935","ON","18.0","1",NA,"33.5","1","6.5","1","0.0","0",NA,"77.0","0",NA,"","9","",,NA,"41.1","41.7","6153193"
"HAMILTON RBG CS","43.292","-79.908","ON","18.6","1",NA,"34.0","1","5.3","0","",,NA,"60.6","1",NA,"","6","",,NA,"37.2","56.0","6153301"
"OAKVILLE TWN","43.513","-79.690","ON","20.0","0",NA,"35.0","0","9.0","0","0.0","0",NA,"78.5","0",NA,"0.0","10","","",NA,"21.6","80.4","6155750"
"OSHAWA","43.923","-78.883","ON","17.3","4",NA,"30.9","4","3.1","4","",,NA,"26.6","4",NA,"","4","",,NA,"47.1","27.8","6155875"
"OSHAWA WPCP","43.867","-78.833","ON","18.4","0","2.4","30.0","0","6.0","0","0.0","0",NA,"57.5","0","61.0","0.0","7","","",NA,"34.6","46.1","6155878"
"POINT PETRE (AUT)","43.833","-77.150","ON","18.5","0",NA,"27.0","0","5.0","0","",,NA,"29.9","0",NA,"","5","",,NA,"32.8","46.3","6156559"
"MONO CENTRE","44.032","-80.024","ON","17.0","2",NA,"31.5","1","3.4","1","",,NA,"37.4","2",NA,"","6","",,NA,"60.9","34.1","6157000"
"STIRLING","44.293","-77.555","ON","",,NA,"",,"",,"0.0","5",NA,"39.6","5",NA,"0.0","5","","",NA,"","","6158052"
"TORONTO CITY","43.667","-79.400","ON","19.8","1",NA,"34.1","1","9.7","0","",,NA,"63.5","1",NA,"","6","",,NA,"18.1","70.3","6158355"
"TORONTO CITY CENTRE","43.628","-79.396","ON","19.5","5",NA,"32.3","5","11.0","5","",,NA,"58.8","5",NA,"","7","",,NA,"15.4","53.4","6158359"
"TORONTO BUTTONVILLE A","43.861","-79.369","ON","18.5","0",NA,"34.8","0","5.2","0","0.0","0",NA,"36.1","0",NA,"","5","",,NA,"40.9","54.4","6158410"
"TORONTO INTL A","43.677","-79.631","ON","19.5","0",NA,"35.0","0","7.9","0","0.0","0",NA,"66.4","0",NA,"","7","",,NA,"25.9","69.4","6158731"
"TRENTON A","44.117","-77.533","ON","17.3","0","2.0","29.6","0","2.7","0","0.0","0",NA,"42.7","0","47.0","","7","",,NA,"54.3","33.2","6158875"
"UXBRIDGE WEST","44.098","-79.164","ON","16.5","8",NA,"30.2","8","1.7","3","",,NA,"16.3","11",NA,"","3","",,NA,"54.1","21.0","6159123"
"MOUNTAINVIEW","44.052","-77.302","ON","18.4","0","2.3","30.0","0","4.5","0","0.0","0",NA,"57.8","0","61.0","0.0","5","","",NA,"36.1","49.4","615EMR7"
"TORONTO NORTH YORK","43.780","-79.468","ON","18.8","0",NA,"35.0","0","5.5","0","0.0","0",NA,"41.2","0",NA,"0.0","4","","",NA,"34.6","59.8","615S001"
"COE HILL","44.923","-77.885","ON","15.5","4",NA,"29.5","4","0.0","4","0.0","4",NA,"55.4","4",NA,"0.0","8","","",NA,"84.2","17.9","6161740"
"HALIBURTON 3","45.032","-78.531","ON","15.7","0","2.3","30.0","0","-1.0","0","0.0","0","0.0","41.8","0","42.0","0.0","7","","",NA,"93.0","24.8","6163171"
"PETERBOROUGH","44.230","-78.363","ON","15.3","4",NA,"31.6","4","-1.8","4","",,NA,"46.3","4",NA,"","4","",,NA,"87.8","17.9","6166415"
"PETERBOROUGH TRENT U","44.350","-78.300","ON","15.9","1",NA,"30.0","1","0.4","0","",,NA,"37.8","1",NA,"","4","",,NA,"76.1","15.3","6166456"
"SONYA SUNDANCE MEADOWS","44.217","-78.950","ON","",,NA,"",,"",,"0.0","0",NA,"40.8","0",NA,"0.0","5","","",NA,"","","6168100"
"TAPLEY","44.171","-78.501","ON","",,NA,"",,"",,"0.0","0",NA,"56.8","0",NA,"0.0","5","","",NA,"","","6168525"
"BANCROFT AUTO","45.071","-77.879","ON","13.9","1",NA,"29.3","1","-1.6","0","",,NA,"30.2","1",NA,"","6","",,NA,"127.0","7.1","616I001"
"BEAUPORT","46.837","-71.197","QC","",,NA,"",,"",,"",,NA,"95.7","3",NA,"","7","",,NA,"","","7010565"
"COTEAU DU LAC","45.317","-74.167","QC","17.2","25",NA,"28.0","25","8.0","25","0.0","25",NA,"0.0","25",NA,"","0","","",NA,"4.6","0.8","7011947"
"DESCHAMBAULT","46.667","-71.917","QC","",,"","",,"",,"0.0","0",NA,"22.0","22",NA,"","1","","",NA,"","","7011982"
"DESCHAMBAULT","46.691","-71.972","QC","13.6","2",NA,"29.2","2","-2.7","0","",,NA,"97.2","2",NA,"","8","",,NA,"127.3","4.6","7011983"
"HEROUXVILLE","46.667","-72.600","QC","",,NA,"",,"",,"0.0","0",NA,"75.4","11",NA,"","5","","",NA,"","","7013100"
"L'ASSOMPTION","45.809","-73.435","QC","16.3","3",NA,"30.6","2","0.9","1","",,NA,"24.0","3",NA,"","6","",,NA,"70.6","24.7","7014160"
"LES CEDRES","45.300","-74.050","QC","18.1","11",NA,"30.5","7","2.0","9","0.0","0",NA,"37.6","7",NA,"0.0","8","","",NA,"27.8","29.6","7014290"
"LOUISEVILLE","46.267","-73.017","QC","16.8","29","2.7","29.0","27","15.0","29","0.0","0",NA,"1.4","26",NA,"0.0","1","","",NA,"1.2","0.0","7014332"
"OKA","45.500","-74.067","QC","17.5","28","3.0","23.0","28","12.0","28","0.0","0",NA,"38.6","0","40.0","0.0","8","","",NA,"1.0","0.0","7015730"
"L'ETAPE","47.562","-71.229","QC","10.3","2",NA,"24.1","2","-2.5","0","",,NA,"128.0","2",NA,"","15","",,NA,"214.5","0.0","7015791"
"RIGAUD","45.500","-74.367","QC","",,"","",,"",,"0.0","0",NA,"26.2","2",NA,"0.0","5","","",NA,"","","7016470"
"RIVIERE VERTE OUEST","46.983","-71.833","QC","",,"","",,"",,"0.0","0","0.0","61.6","12",NA,"0.0","6","","",NA,"","","7016675"
"ST ALBAN","46.717","-72.083","QC","14.4","5","1.0","28.5","1","0.0","4","0.0","0","0.0","78.0","2",NA,"","8","","",NA,"92.9","4.1","7016800"
"ST ALEXIS DES MONTS","46.533","-73.150","QC","",,"","",,"",,"0.0","0","0.0","42.2","6",NA,"0.0","6","","",NA,"","","7016816"
"STE ANNE DE LA PERADE","46.583","-72.233","QC","15.2","6","1.5","28.5","4","1.0","5","0.0","0",NA,"63.6","3",NA,"0.0","8","","",NA,"75.0","7.6","7016840"
"STE BEATRIX","46.200","-73.600","QC","15.5","28","2.6","25.5","28","6.0","28","0.0","0","0.0","50.0","7",NA,"","5","","",NA,"5.0","0.0","7016902"
"ST CHARLES DE MANDEVILLE","46.350","-73.350","QC","",,"","",,"",,"0.0","0","0.0","78.4","1",NA,"0.0","8","","",NA,"","","7016960"
"STE CHRISTINE","46.817","-71.917","QC","12.4","14",NA,"28.0","8","-1.0","11","0.0","0",NA,"84.6","5",NA,"0.0","6","","",NA,"90.1","1.0","7017000"
"ST COME","46.283","-73.750","QC","",,"","",,"",,"0.0","0","0.0","47.8","4",NA,"0.0","6","","",NA,"","","7017080"
"ST NARCISSE","46.533","-72.433","QC","",,"","",,"",,"0.0","0",NA,"93.0","1",NA,"0.0","10","","",NA,"","","7017585"
"TROIS-RIVIERES","46.354","-72.516","QC","16.4","2",NA,"26.8","2","6.2","0","",,NA,"43.6","2",NA,"","9","",,NA,"64.8","20.1","7018562"
