"Environment Canada"
"Monthly Values for December - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"KENORA A","49.788","-94.363","ON","-13.0","1",NA,"0.0","1","-31.3","0","63.6","1",NA,"48.4","1",NA,"27.0","8","",,NA,"930.1","0.0","6034076"
"RAWSON LAKE","49.650","-93.717","ON","-13.0","12","-0.4","0.5","12","-32.0","12","19.0","12",NA,"25.6","12",NA,"","6","","",NA,"589.5","0.0","6036904"
"RAWSON LAKE (AUT)","49.664","-93.733","ON","-13.0","1",NA,"0.1","1","-32.2","0","",,NA,"46.7","1",NA,"21.0","8","",,NA,"928.5","0.0","6036907"
"ROYAL ISLAND (AUT)","49.469","-94.763","ON","-11.8","4",NA,"0.2","4","-28.9","0","",,NA,"",,NA,"","","",,NA,"803.6","0.0","6037201"
"SIOUX LOOKOUT A","50.114","-91.908","ON","-13.9","0",NA,"6.6","0","-31.8","0","0.0","30",NA,"",,NA,"","","",,NA,"988.5","0.0","6037776"
"ARMSTRONG (AUT)","50.294","-88.905","ON","-14.3","5",NA,"-0.5","5","-38.1","0","",,NA,"33.1","5",NA,"36.0","5","",,NA,"840.1","0.0","6040325"
"CAMERON FALLS (AUT)","49.154","-88.345","ON","-10.2","1",NA,"4.5","1","-27.7","0","",,NA,"47.1","1",NA,"21.0","11","",,NA,"845.9","0.0","6041110"
"CARIBOU ISLAND (AUT)","47.333","-85.833","ON","-2.1","5",NA,"6.3","5","-16.9","0","",,NA,"",,NA,"","","",,NA,"522.8","0.0","6041222"
"GERALDTON A","49.779","-86.939","ON","-13.2","1",NA,"1.4","1","-36.7","0","55.9","1",NA,"49.7","1",NA,"51.0","14","",,NA,"937.1","0.0","6042717"
"HAZELWOOD","48.467","-89.267","ON","",,NA,"",,"",,"40.4","0",NA,"41.8","0",NA,"29.0","11","","",NA,"","","6043390"
"PUKASKWA (AUT)","48.608","-86.287","ON","-8.2","2",NA,"4.6","2","-34.0","0","",,NA,"92.1","2",NA,"40.0","12","",,NA,"761.0","0.0","6046768"
"THUNDER BAY","48.372","-89.322","ON","-9.9","4",NA,"4.6","4","-27.1","4","",,NA,"14.3","4",NA,"","4","",,NA,"752.3","0.0","6048260"
"THUNDER BAY BURWOOD","48.414","-89.278","ON","-10.0","16",NA,"4.5","16","-25.0","16","4.0","16",NA,"4.0","16",NA,"","1","","",NA,"420.2","0.0","6048266"
"THUNDER BAY CS","48.369","-89.327","ON","-8.9","1",NA,"5.0","1","-26.6","0","",,NA,"33.2","1",NA,"10.0","8","",,NA,"806.8","0.0","6048268"
"UPSALA (AUT)","49.033","-90.467","ON","-12.8","0",NA,"1.8","0","-33.8","0","",,NA,"41.8","0",NA,"39.0","8","",,NA,"954.0","0.0","6049095"
"WELCOME ISLAND (AUT)","48.369","-89.119","ON","-7.0","0",NA,"5.3","0","-24.8","0","",,NA,"",,NA,"","","",,NA,"775.2","0.0","6049443"
"LITTLE FLATLAND ISLAND (AUT)","49.690","-88.306","ON","-7.0","7",NA,"1.7","7","-18.9","3","",,NA,"57.3","9",NA,"15.0","15","",,NA,"600.6","0.0","6049470"
"THUNDER BAY A FIREHALL","48.367","-89.317","ON","",,NA,"",,"",,"29.2","0",NA,"39.4","0",NA,"9.0","7","","",NA,"","","604S003"
"LAKE SUPERIOR PROVINCIAL PARK","47.723","-84.814","ON","-8.4","0",NA,"4.8","0","-34.5","0","",,NA,"192.6","0",NA,"65.0","19","",,NA,"817.1","0.0","6054425"
"SAULT STE MARIE A","46.485","-84.510","ON","-5.0","1",NA,"8.8","0","-21.8","1","159.2","0",NA,"133.5","0",NA,"28.0","22","",,NA,"689.8","0.0","6057591"
"WAWA A","47.967","-84.786","ON","",,NA,"6.8","3","",,"",,NA,"",,NA,"27.0","","",,NA,"","","6059407"
"KILLARNEY (AUT)","45.967","-81.483","ON","-3.6","1",NA,"6.8","1","-20.2","0","",,NA,"",,NA,"","","",,NA,"649.1","0.0","605DJ25"
"CHAPLEAU A","47.820","-83.347","ON","",,NA,"3.4","3","",,"",,NA,"",,NA,"33.0","","",,NA,"","","6061362"
"MASSEY","46.193","-82.025","ON","-5.5","0","1.2","7.5","0","-30.0","0","133.0","0","253.0","137.2","0","182.0","35.0","20","","",NA,"729.9","0.0","6065006"
"MONETVILLE 2","46.215","-80.303","ON","-5.4","13",NA,"8.5","13","-23.5","13","40.2","13",NA,"41.2","13",NA,"21.0","9","","",NA,"422.0","0.0","6065252"
"SUDBURY CLIMATE","46.632","-80.796","ON","-7.9","0",NA,"5.0","0","-27.4","0","",,NA,"54.7","0",NA,"34.0","17","",,NA,"803.6","0.0","6068145"
"SUDBURY A","46.626","-80.798","ON","-7.6","1",NA,"5.2","1","-25.6","0","104.5","1",NA,"76.5","1",NA,"32.0","17","",,NA,"768.9","0.0","6068153"
"BONNER LAKE","49.383","-82.124","ON","-10.6","2",NA,"3.0","1","-32.0","1","92.8","1",NA,"61.6","1",NA,"42.0","16","","",NA,"829.8","0.0","6070QK6"
"EARLTON A","47.695","-79.849","ON","-7.3","16",NA,"2.2","16","-29.1","16","",,NA,"5.6","16",NA,"","3","",,NA,"379.0","0.0","6072223"
"EARLTON CLIMATE","47.695","-79.849","ON","-9.0","0",NA,"5.5","0","-30.0","0","",,NA,"24.6","0",NA,"8.0","8","",,NA,"837.8","0.0","6072230"
"KAPUSKASING A","49.412","-82.468","ON","-11.3","0",NA,"3.3","0","-31.9","0","51.8","0",NA,"54.8","0",NA,"37.0","15","",,NA,"907.8","0.0","6073976"
"KAPUSKASING CDA ON","49.406","-82.444","ON","-11.2","0",NA,"2.9","0","-33.2","0","",,NA,"37.0","0",NA,"35.0","13","",,NA,"906.2","0.0","6073980"
"KIRKLAND LAKE CS","48.150","-80.000","ON","-10.1","0",NA,"2.8","0","-30.3","0","",,NA,"43.1","0",NA,"18.0","13","",,NA,"871.0","0.0","6074211"
"MOOSONEE","51.291","-80.608","ON","-15.9","13",NA,"1.6","13","-32.5","13","",,NA,"34.6","13",NA,"","4","",,NA,"610.4","0.0","6075420"
"MOOSONEE UA","51.267","-80.650","ON","-14.5","4","0.0","1.5","4","-32.5","4","52.8","4",NA,"54.2","4",NA,"45.0","9","","",NA,"878.3","0.0","6075425"
"MOOSONEE RCS","51.292","-80.618","ON","-13.2","0",NA,"1.8","0","-32.0","0","",,NA,"87.7","0",NA,"55.0","13","",,NA,"967.3","0.0","6075435"
"NAGAGAMI (AUT)","49.747","-84.164","ON","-12.7","1",NA,"2.2","1","-34.5","0","",,NA,"55.4","1",NA,"39.0","12","",,NA,"919.8","0.0","6075543"
"OGOKI POST A","51.659","-85.901","ON","-15.8","0",NA,"-0.6","0","-34.7","0","",,NA,"13.1","0",NA,"","5","",,NA,"1047.7","0.0","6075786"
"TIMMINS CLIMATE","48.557","-81.390","ON","-10.3","0",NA,"2.9","0","-29.5","0","",,NA,"47.8","0",NA,"18.0","16","",,NA,"878.2","0.0","6078282"
"TIMMINS A","48.571","-81.377","ON","-10.4","0",NA,"2.7","0","-29.6","0","",,NA,"",,NA,"","","",,NA,"879.4","0.0","6078286"
"ALGONQUIN PARK EAST GATE","45.533","-78.267","ON","-7.0","1",NA,"6.8","1","-31.8","0","",,NA,"99.3","1",NA,"30.0","17","",,NA,"750.7","0.0","6080192"
"NORTH BAY A","46.364","-79.424","ON","-8.3","13",NA,"3.4","13","-27.5","13","",,NA,"26.5","13",NA,"","8","",,NA,"473.3","0.0","6085680"
"GORE BAY CLIMATE","45.883","-82.567","ON","-3.7","0",NA,"7.2","0","-21.7","0","",,NA,"75.9","0",NA,"19.0","20","",,NA,"673.4","0.0","6092920"
"GREAT DUCK ISLAND (AUT)","45.633","-82.950","ON","-1.1","5",NA,"7.9","5","-14.8","0","",,NA,"",,NA,"","","",,NA,"496.5","0.0","6093005"
"SANDFIELD","45.690","-81.982","ON","-2.8","0",NA,"6.0","0","-21.0","0","111.0","0",NA,"144.6","0",NA,"40.0","20","","",NA,"644.0","0.0","6097426"
"APPLETON","45.186","-76.113","ON","-5.2","0",NA,"7.0","0","-29.5","0","69.4","0",NA,"79.4","0",NA,"15.0","17","","",NA,"718.8","0.0","6100285"
"BROCKVILLE CLIMATE","44.635","-75.748","ON","-3.6","0",NA,"10.0","0","-27.1","0","",,NA,"70.7","0",NA,"5.0","14","",,NA,"670.6","0.0","6100970"
"BROCKVILLE PCC","44.600","-75.667","ON","-2.2","1","1.2","8.0","1","-22.0","1","39.8","1",NA,"68.8","1",NA,"0.0","17","","",NA,"604.9","0.0","6100971"
"CHALK RIVER AECL","46.050","-77.367","ON","-5.2","15","1.7","5.5","15","-25.5","15","18.4","15",NA,"19.0","15",NA,"","6","","",NA,"370.8","0.0","6101335"
"CORNWALL","45.016","-74.749","ON","-2.9","0","1.1","9.0","0","-23.0","0","56.0","0","151.0","60.0","0","79.0","10.0","14","","",NA,"648.1","0.0","6101874"
"DRUMMOND CENTRE","45.032","-76.253","ON","-4.8","0","1.0","6.5","0","-28.5","0","74.6","0","190.0","95.2","0","144.0","23.0","18","","",NA,"707.4","0.0","6102J13"
"HARTINGTON IHD","44.428","-76.690","ON","-3.1","0","1.0","7.0","0","-23.0","0","53.0","0","160.0","83.6","0","107.0","14.0","12","","",NA,"654.8","0.0","6103367"
"KEMPTVILLE CS","45.000","-75.633","ON","-4.7","0",NA,"8.6","0","-28.2","0","",,NA,"94.5","0",NA,"13.0","14","",,NA,"702.9","0.0","6104027"
"KINGSTON CLIMATE","44.223","-76.599","ON","-1.6","0",NA,"10.3","0","-21.7","0","",,NA,"52.5","0",NA,"1.0","13","",,NA,"608.7","0.0","6104142"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","-2.6","10","1.3","7.5","10","-21.5","10","34.2","10",NA,"55.5","10",NA,"8.0","10","","",NA,"431.6","0.0","6104725"
"MOOSE CREEK WELLS","45.251","-74.963","ON","-5.7","0",NA,"9.2","0","-36.1","0","",,NA,"",,NA,"17.0","","",,NA,"735.2","0.0","6105397"
"OMPAH-SEITZ","45.054","-76.784","ON","-5.5","0",NA,"6.0","0","-26.5","0","88.0","0",NA,"110.0","0",NA,"31.0","19","","",NA,"728.8","0.0","6105762"
"OTTAWA CDA","45.383","-75.717","ON","-4.9","0","0.7","8.0","0","-27.5","0","84.2","0","204.0","84.0","0","121.0","18.0","15","","",NA,"708.5","0.0","6105976"
"OTTAWA CDA RCS","45.383","-75.717","ON","-5.3","0",NA,"7.6","0","-27.2","0","",,NA,"89.3","0",NA,"17.0","14","",,NA,"722.3","0.0","6105978"
"OTTAWA INTL A","45.317","-75.667","ON","-5.7","0",NA,"7.0","0","-28.1","0","99.8","0",NA,"95.4","0",NA,"47.0","15","",,NA,"733.4","0.0","6106001"
"PEMBROKE CLIMATE","45.860","-77.252","ON","-6.8","0",NA,"6.9","0","-30.5","0","",,NA,"73.9","0",NA,"28.0","14","",,NA,"770.3","0.0","6106367"
"PETAWAWA AWOS 2","45.950","-77.317","ON","-6.7","4",NA,"7.0","3","-30.9","1","",,NA,"60.0","2",NA,"","12","",,NA,"668.2","0.0","6106396"
"ST. ALBERT","45.287","-75.064","ON","-6.0","1","0.1","8.0","1","-36.0","1","73.0","1",NA,"100.8","1",NA,"0.0","19","","",NA,"720.8","0.0","6107276"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-5.9","0",NA,"5.0","0","-28.5","0","82.2","0",NA,"81.6","0",NA,"41.0","17","","",NA,"742.0","0.0","610FC98"
"BALDWIN","44.267","-79.319","ON","-2.8","2",NA,"7.5","2","-18.0","2","86.2","2",NA,"86.6","2",NA,"22.0","14","","",NA,"604.4","0.0","6110480"
"BARRIE LANDFILL","44.385","-79.736","ON","-1.6","14",NA,"17.0","9","-14.0","8","83.4","9",NA,"83.4","9",NA,"28.0","14","","",NA,"334.0","0.0","6110556"
"BEATRICE CLIMATE","45.140","-79.403","ON","-5.0","0",NA,"7.6","0","-29.9","0","",,NA,"154.3","0",NA,"39.0","22","",,NA,"713.7","0.0","6110607"
"COLDWATER WARMINSTER","44.631","-79.539","ON","-3.5","0",NA,"9.0","0","-20.0","0","167.6","0",NA,"199.0","0",NA,"40.0","25","","",NA,"667.9","0.0","6111769"
"COLLINGWOOD","44.500","-80.217","ON","-1.2","0",NA,"12.1","0","-12.9","0","",,NA,"78.0","0",NA,"","18","",,NA,"596.4","0.0","6111792"
"LAGOON CITY","44.547","-79.217","ON","-3.0","1",NA,"7.4","1","-17.9","0","",,NA,"",,NA,"","","",,NA,"628.6","0.0","6114295"
"MARKDALE","44.269","-80.712","ON","-5.1","17",NA,"3.0","17","-16.5","17","101.0","20",NA,"103.0","20",NA,"","11","","",NA,"323.6","0.0","6114979"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-5.0","23","-1.9","3.0","23","-17.0","23","44.0","23",NA,"44.0","23",NA,"","5","","",NA,"184.2","0.0","6115127"
"MUSKOKA SNOW","44.983","-79.050","ON","",,NA,"",,"",,"182.0","0",NA,"174.4","0",NA,"56.0","21","","",NA,"","","6115526"
"MUSKOKA","44.975","-79.303","ON","-3.9","13",NA,"7.6","13","-18.5","12","",,NA,"79.2","13",NA,"","13","",,NA,"393.8","0.0","6115529"
"NIPISSING","46.100","-79.521","ON","",,NA,"",,"",,"58.2","9",NA,"58.8","8",NA,"","11","","",NA,"","","6115669"
"ORILLIA BRAIN","44.603","-79.439","ON","-4.0","0",NA,"6.0","0","-19.5","0","153.0","0",NA,"195.0","0",NA,"39.0","22","","",NA,"680.8","0.0","6115811"
"PARRY SOUND CCG","45.344","-80.044","ON","-3.4","0",NA,"8.3","0","-22.3","0","",,NA,"131.8","0",NA,"16.0","21","",,NA,"663.1","0.0","6116257"
"SHANTY BAY","44.399","-79.633","ON","-2.7","3","0.9","7.5","3","-16.0","3","103.4","3",NA,"123.8","3",NA,"0.0","19","","",NA,"578.3","0.0","6117684"
"BARRIE-ORO","44.483","-79.550","ON","-3.9","0",NA,"8.1","0","-22.7","0","",,NA,"107.3","0",NA,"37.0","18","",,NA,"680.1","0.0","6117700"
"SPRUCEDALE","45.425","-79.488","ON","",,NA,"",,"",,"165.0","0",NA,"154.4","0",NA,"52.0","21","","",NA,"","","6117981"
"THORNBURY 3","44.551","-80.468","ON","",,NA,"",,"",,"123.0","0",NA,"152.9","0",NA,"17.0","25","","",NA,"","","6118240"
"UDORA","44.263","-79.161","ON","-3.6","0","0.4","8.0","0","-19.5","0","94.0","0","266.0","113.0","0","188.0","20.0","21","","",NA,"670.2","0.0","6119055"
"WIARTON A","44.744","-81.109","ON","-2.0","0",NA,"11.0","0","-13.5","0","142.0","0",NA,"149.5","0",NA,"13.0","22","",,NA,"618.5","0.0","6119499"
"WESTERN ISLAND (AUT)","45.033","-80.367","ON","-0.7","4",NA,"9.6","4","-12.4","0","",,NA,"",,NA,"","","",,NA,"504.6","0.0","6119M51"
"BORDEN AWOS","44.272","-79.912","ON","-4.1","5",NA,"9.0","4","-20.6","1","",,NA,"71.5","5",NA,"","18","",,NA,"574.4","0.0","611B002"
"EGBERT CS","44.233","-79.783","ON","-3.4","0",NA,"8.2","0","-16.9","0","",,NA,"102.4","0",NA,"30.0","19","",,NA,"662.5","0.0","611E001"
"COVE ISLAND (AUT)","45.333","-81.733","ON","-0.6","6",NA,"7.5","6","-13.6","0","",,NA,"",,NA,"","","",,NA,"464.5","0.0","61219J2"
"GODERICH","43.767","-81.717","ON","-1.2","1",NA,"12.1","1","-11.2","0","",,NA,"80.7","1",NA,"0.0","18","",,NA,"575.4","0.0","6122847"
"KINCARDINE","44.173","-81.623","ON","-0.9","3",NA,"11.5","3","-12.0","3","67.8","3",NA,"89.2","3",NA,"","16","","",NA,"528.4","0.0","6124127"
"SARNIA","42.999","-82.309","ON","-1.8","8",NA,"6.3","8","-20.2","7","",,NA,"14.5","7",NA,"","6","",,NA,"454.5","0.0","6127510"
"SARNIA CLIMATE","43.000","-82.300","ON","-2.1","0",NA,"12.9","0","-20.9","0","",,NA,"47.9","0",NA,"","10","",,NA,"624.5","0.0","6127519"
"TOBERMORY RCS","45.233","-81.633","ON","-1.7","0",NA,"7.6","0","-14.0","0","",,NA,"105.3","0",NA,"6.0","22","",,NA,"610.3","0.0","6128330"
"WROXETER","43.863","-81.152","ON","",,NA,"",,"",,"92.2","0",NA,"129.2","0",NA,"21.0","21","","",NA,"","","6129660"
"AMHERSTBURG","42.103","-83.094","ON","-0.8","13","0.1","13.0","12","-15.5","13","26.0","12",NA,"51.8","12",NA,"0.0","8","","",NA,"338.9","0.0","6130257"
"CHATHAM WPCP","42.390","-82.215","ON","2.0","28","2.9","6.0","28","-1.0","28","0.0","28",NA,"4.4","28",NA,"","1","","",NA,"48.0","0.0","6131415"
"DELHI CS","42.867","-80.550","ON","-2.4","0",NA,"11.1","0","-21.6","0","",,NA,"89.2","0",NA,"3.0","13","",,NA,"633.6","0.0","6131983"
"FORT ERIE","42.883","-78.967","ON","1.0","11","1.8","7.5","11","-6.5","11","4.0","11",NA,"17.2","11",NA,"0.0","4","","",NA,"339.5","0.0","6132470"
"GRIMSBY MOUNTAIN","43.184","-79.558","ON","-1.1","0",NA,"12.0","0","-14.0","0","32.2","0",NA,"69.4","0",NA,"5.0","11","","",NA,"591.0","0.0","6133055"
"HARROW CDA AUTO","42.033","-82.900","ON","-1.5","0",NA,"13.0","0","-18.4","0","",,NA,"46.9","0",NA,"0.0","9","",,NA,"604.4","0.0","6133362"
"KINGSVILLE MOE","42.043","-82.674","ON","0.0","6","0.6","12.0","6","-14.0","6","10.0","6",NA,"21.2","6",NA,"0.0","4","","",NA,"450.2","0.0","6134190"
"LONG POINT (AUT)","42.567","-80.050","ON","0.7","4",NA,"11.9","4","-12.2","0","",,NA,"",,NA,"","","",,NA,"467.9","0.0","6134F10"
"NEW GLASGOW","42.514","-81.636","ON","-1.0","0","0.1","12.0","0","-20.0","0","23.0","0","134.0","59.0","0","81.0","0.0","9","","",NA,"588.7","0.0","6135583"
"PORT COLBORNE","42.883","-79.250","ON","1.0","7","1.4","14.0","7","-13.0","7","11.4","7",NA,"52.4","7",NA,"0.0","9","","",NA,"408.3","0.0","6136606"
"PORT WELLER (AUT)","43.250","-79.217","ON","0.6","0",NA,"13.5","0","-9.2","0","",,NA,"39.6","0",NA,"","10","",,NA,"540.9","0.0","6136699"
"RIDGETOWN RCS","42.450","-81.883","ON","-2.3","1",NA,"13.7","1","-20.4","0","",,NA,"55.7","1",NA,"0.0","12","",,NA,"608.3","0.0","6137154"
"ST CATHARINES BROCK U","43.118","-79.248","ON","",,NA,"",,"",,"18.8","0",NA,"41.2","0",NA,"1.0","8","","",NA,"","","6137290"
"ST THOMAS WPCP","42.768","-81.205","ON","-0.8","9","0.6","10.0","5","-21.0","5","38.0","5",NA,"67.8","5",NA,"1.0","11","","",NA,"413.4","0.0","6137362"
"TILLSONBURG WWTP","42.855","-80.722","ON","",,NA,"",,"",,"36.0","1",NA,"78.8","1",NA,"0.0","14","","",NA,"","","6138270"
"VINELAND STATION RCS","43.183","-79.400","ON","-0.3","0",NA,"14.0","0","-12.2","0","",,NA,"49.7","0",NA,"2.0","9","",,NA,"568.5","0.0","6139148"
"WELLAND-PELHAM","42.967","-79.333","ON","-0.9","1",NA,"12.6","1","-15.8","0","",,NA,"62.2","1",NA,"3.0","13","",,NA,"567.7","0.0","6139449"
"WINDSOR RIVERSIDE","42.333","-82.933","ON","-0.7","0",NA,"14.0","0","-14.5","0","30.4","0",NA,"63.7","0",NA,"0.0","11","","",NA,"581.1","0.0","6139520"
"WINDSOR A","42.276","-82.955","ON","-2.1","0",NA,"13.3","0","-19.5","0","51.7","0",NA,"74.2","0",NA,"0.0","13","",,NA,"623.2","0.0","6139527"
"PORT COLBORNE (AUT)","42.867","-79.250","ON","0.3","1",NA,"13.3","1","-12.1","0","",,NA,"",,NA,"","","",,NA,"530.3","0.0","613F606"
"ERIEAU (AUT)","42.250","-81.900","ON","-1.1","9",NA,"6.2","9","-13.2","8","",,NA,"",,NA,"","","",,NA,"420.6","0.0","613KLLM"
"POINT PELEE CS","41.949","-82.519","ON","-0.9","1",NA,"10.3","1","-12.5","0","",,NA,"",,NA,"","","",,NA,"566.4","0.0","613P001"
"BRANTFORD AIRPORT","43.138","-80.331","ON","-3.1","0",NA,"10.5","0","-20.0","0","",,NA,"63.8","0",NA,"3.0","12","",,NA,"653.9","0.0","6140942"
"DORCHESTER","43.002","-81.033","ON","",,NA,"",,"",,"72.4","0",NA,"109.4","0",NA,"7.0","18","","",NA,"","","6142066"
"ELORA RCS","43.650","-80.417","ON","-4.0","1",NA,"7.2","1","-16.0","0","",,NA,"90.1","1",NA,"17.0","17","",,NA,"659.0","0.0","6142286"
"FERGUS SHAND DAM","43.735","-80.330","ON","-3.4","0","0.5","9.0","0","-16.0","0","137.8","0","407.0","171.8","0","251.0","34.0","21","","",NA,"664.1","0.0","6142400"
"FERGUS MOE","43.702","-80.379","ON","-3.5","0",NA,"8.0","0","-15.0","0","92.0","0",NA,"126.8","0",NA,"30.0","21","","",NA,"667.4","0.0","6142402"
"GUELPH TURFGRASS","43.550","-80.217","ON","-3.2","2",NA,"9.5","2","-14.4","0","",,NA,"",,NA,"","","",,NA,"615.4","0.0","6143089"
"KITCHENER/WATERLOO","43.461","-80.379","ON","-2.9","0",NA,"8.8","0","-14.3","0","",,NA,"56.0","0",NA,"","9","",,NA,"647.8","0.0","6144239"
"LONDON A","43.033","-81.151","ON","-2.8","0",NA,"10.1","0","-17.6","0","",,NA,"",,NA,"","","",,NA,"645.1","0.0","6144473"
"LONDON INT'L AIRPORT","43.033","-81.151","ON","",,"","",,"",,"64.0","1",NA,"88.2","1",NA,"5.0","17","","",NA,"","","6144475"
"LONDON CS","43.033","-81.150","ON","-2.6","0",NA,"10.6","0","-17.0","0","",,NA,"81.5","0",NA,"9.0","16","",,NA,"639.5","0.0","6144478"
"MOUNT FOREST (AUT)","43.983","-80.750","ON","-3.9","0",NA,"8.9","0","-15.0","0","",,NA,"118.3","0",NA,"32.0","17","",,NA,"678.6","0.0","6145504"
"ROSEVILLE","43.354","-80.474","ON","-2.9","2","0.6","9.0","2","-17.0","2","52.0","2",NA,"74.2","2",NA,"15.0","13","","",NA,"605.2","0.0","6147188"
"STRATHROY-MULLIFARRY","42.981","-81.643","ON","-2.7","0",NA,"11.0","0","-24.5","0","36.0","0",NA,"64.6","0",NA,"3.0","11","","",NA,"643.2","0.0","6148122"
"WATERLOO WELLINGTON 2","43.450","-80.383","ON","",,NA,"",,"",,"79.2","0",NA,"102.6","0",NA,"14.0","19","","",NA,"","","6149389"
"WOODSTOCK","43.136","-80.771","ON","-3.2","18","-0.7","5.0","18","-16.0","18","47.0","18",NA,"55.5","18",NA,"","11","","",NA,"275.6","0.0","6149625"
"BELLEVILLE","44.151","-77.395","ON","-1.4","0","1.2","8.5","0","-19.0","0","35.6","0","103.0","69.5","0","88.0","4.0","12","","",NA,"601.1","0.0","6150689"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","-0.1","1",NA,"12.6","1","-11.6","0","",,NA,"",,NA,"","","",,NA,"542.0","0.0","6151061"
"CENTREVILLE","44.403","-76.908","ON","-3.2","0","0.9","6.5","0","-27.5","0","49.4","0","155.0","82.0","0","104.0","13.0","12","","",NA,"658.7","0.0","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","-1.2","1",NA,"8.8","1","-17.5","0","",,NA,"73.8","1",NA,"1.0","13","",,NA,"575.3","0.0","6151684"
"COBOURG STP","43.967","-78.183","ON","-1.9","15","0.1","6.0","15","-17.5","15","15.0","15",NA,"30.0","15",NA,"","6","","",NA,"318.2","0.0","6151689"
"GEORGETOWN WWTP","43.640","-79.879","ON","-2.7","13","0.2","6.5","13","-18.0","13","38.0","13",NA,"38.2","13",NA,"","8","","",NA,"372.3","0.0","6152695"
"HAMILTON A","43.174","-79.935","ON","-2.5","0",NA,"10.7","0","-17.5","0","43.8","0",NA,"64.2","0",NA,"8.0","16","",,NA,"634.4","0.0","6153193"
"HAMILTON RBG CS","43.292","-79.908","ON","-1.1","0",NA,"11.5","0","-14.3","0","",,NA,"73.0","0",NA,"","14","",,NA,"591.6","0.0","6153301"
"OAKVILLE TWN","43.513","-79.690","ON","-1.1","0",NA,"11.0","0","-13.5","0","43.0","0",NA,"83.1","0",NA,"9.0","11","","",NA,"593.1","0.0","6155750"
"OSHAWA","43.923","-78.883","ON","-2.6","6",NA,"8.6","6","-17.9","6","",,NA,"66.5","6",NA,"","13","",,NA,"515.6","0.0","6155875"
"OSHAWA WPCP","43.867","-78.833","ON","-0.7","0","0.5","9.5","0","-14.0","0","33.0","0","133.0","66.4","0","94.0","6.0","13","","",NA,"579.4","0.0","6155878"
"POINT PETRE (AUT)","43.833","-77.150","ON","-0.3","0",NA,"9.6","0","-16.8","0","",,NA,"83.2","0",NA,"0.0","15","",,NA,"567.4","0.0","6156559"
"MONO CENTRE","44.032","-80.024","ON","-4.2","1",NA,"8.7","1","-16.2","0","",,NA,"83.9","1",NA,"15.0","17","",,NA,"666.8","0.0","6157000"
"STIRLING","44.293","-77.555","ON","",,NA,"",,"",,"0.0","28",NA,"0.0","28",NA,"","0","","",NA,"","","6158052"
"TORONTO","43.667","-79.400","ON","",,"","",,"",,"41.2","0","171.0","60.4","0","98.0","10.0","10","","",NA,"","","6158350"
"TORONTO CITY","43.667","-79.400","ON","-0.4","1",NA,"10.1","1","-11.7","0","",,NA,"77.4","1",NA,"4.0","13","",,NA,"551.6","0.0","6158355"
"TORONTO CITY CENTRE","43.628","-79.396","ON","0.3","4",NA,"9.8","4","-10.0","4","",,NA,"47.9","5",NA,"","11","",,NA,"478.5","0.0","6158359"
"TORONTO BUTTONVILLE A","43.861","-79.369","ON","-2.2","0",NA,"8.8","0","-16.2","0","67.7","0",NA,"85.8","0",NA,"12.0","16","",,NA,"626.2","0.0","6158410"
"TORONTO INTL A","43.677","-79.631","ON","-1.6","0",NA,"9.7","0","-13.8","0","41.5","0",NA,"77.4","0",NA,"4.0","12","",,NA,"608.0","0.0","6158731"
"TRENTON A","44.117","-77.533","ON","-2.1","0","1.2","9.7","0","-23.6","0","37.2","0","102.0","81.7","0","103.0","3.0","16","",,NA,"622.3","0.0","6158875"
"UXBRIDGE WEST","44.098","-79.164","ON","-3.7","0",NA,"8.5","0","-16.7","0","",,NA,"82.8","0",NA,"9.0","15","",,NA,"672.1","0.0","6159123"
